"","ID","kingdom","class","family","acceptedNameUsage","infraspecificEpithet","vernacularName","establishmentMeans","CATEGORÍA.DE.CONSERVACIÓN","basisOfRecord","institution","recordedBy","year","month","day","locality","locationRemarks","county","stateProvince","municipality","PRECISIÓN.DATO","verbatimLatitude","verbatimLongitude","verbatimElevation","verbatimCoordinateSystem","verbatimSRS","HUSO","occurrenceRemarks","datasetName","dynamicProperties"
"60",61,"Plantae","Magnoliopsida","Asteraceae","Baccharis boliviensis (Wedd.) Cabrera var. boliviensis","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"61",62,"Plantae","Magnoliopsida","Fabaceae","Adesmia sp.","","","N/A","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"62",63,"Plantae","Magnoliopsida","Asteraceae","Senecio reicheanus Cabrera","","","Endémica de Chile","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"63",64,"Plantae","Magnoliopsida","Brassicaceae","Descurainia sp.","","","N/A","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"64",65,"Plantae","Magnoliopsida","Asteraceae","Chersodoma sp.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"65",66,"Plantae","Gnetopsida","Ephedraceae","Ephedra breana Phil.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"66",67,"Plantae","Magnoliopsida","Cactaceae","Airampoa ayrampo (Azara) Doweld","","","Autóctona","LC","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:RCE (D.S 13/2013 MMA),iucnStatusRemarks:PREOCUPACIÓN MENOR (LC) (NOVENO PROCESO), FUERA DE PELIGRO (Boletin 47 MNHN)"
"67",68,"Plantae","Magnoliopsida","Asteraceae","Gnaphalium glandulosum Klatt","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"68",69,"Plantae","Magnoliopsida","Caryophyllaceae","Spergularia fasciculata Phil.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"69",70,"Plantae","Magnoliopsida","Asteraceae","Erigeron andicola DC.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"70",71,"Plantae","Magnoliopsida","Plantaginaceae","Plantago sp.","","","N/A","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"71",72,"Plantae","Magnoliopsida","Asteraceae","Perezia sp.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,23,"A 3 km Cerro Caltaya","CARITALLA A LA MINA","Arica","de Arica y Parinacota","Camarones","GPS","-18.961759","-69.310788",3647,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"72",74,"Plantae","Magnoliopsida","Solanaceae","Fabiana ramulosa (Wedd.) Hunz. & Barboza","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"73",75,"Plantae","Magnoliopsida","Asteraceae","Baccharis boliviensis (Wedd.) Cabrera var. boliviensis","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"74",76,"Plantae","Magnoliopsida","Plantaginaceae","Plantago sp.","","","N/A","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"75",77,"Plantae","Magnoliopsida","Asteraceae","Gnaphalium lacteum Meyen & Walp.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"76",78,"Plantae","Magnoliopsida","Cactaceae","Airampoa ayrampo (Azara) Doweld","","","Autóctona","LC","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:RCE (D.S 13/2013 MMA),iucnStatusRemarks:PREOCUPACIÓN MENOR (LC) (NOVENO PROCESO), FUERA DE PELIGRO (Boletin 47 MNHN)"
"77",79,"Plantae","Magnoliopsida","Cactaceae","Oreocereus australis (F. Ritter) A.E. Hoffm.","","","Endémica de Chile","VU","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:RCE (D.S 19/2012 MMA),iucnStatusRemarks:VULNERABLE (VU) (OCTAVO PROC.), INSUFICIENTEMENTE CONOCIDA (Boletin 47 MNHN)"
"78",80,"Plantae","Magnoliopsida","Asteraceae","Tagetes multiflora Kunth","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"79",81,"Plantae","Magnoliopsida","Polemoniaceae","Gilia sp.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"80",82,"Plantae","Liliopsida","Poaceae","Bouteloua simplex Lag.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"81",83,"Plantae","Magnoliopsida","Caryophyllaceae","Cardionema andinum (Phil.) A. Nelson & J.F. Macbr.","","","Endémica de Chile","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"82",84,"Plantae","Magnoliopsida","Chenopodiaceae","Chenopodium petiolare Kunth","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"83",85,"Plantae","Magnoliopsida","Asteraceae","Conyza deserticola Phil.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"84",86,"Plantae","Magnoliopsida","Cactaceae","Maihueniopsis boliviana (Salm-Dyck) R. Kiesling ssp. echinacea (F. Ritter) Faúndez & R. Kiesling","","","Autóctona","LC","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:RCE (D.S 19/2012 MMA),iucnStatusRemarks:PREOCUPACION MENOR (LC) (OCTAVO PROCESO), RARA (Boletin 47 MNHN)"
"85",87,"Plantae","Magnoliopsida","Fabaceae","Adesmia sp.","","","N/A","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"86",88,"Plantae","Magnoliopsida","Brassicaceae","Lepidium sp.","","","N/A","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"87",89,"Plantae","Magnoliopsida","Asteraceae","Senecio reicheanus Cabrera","","","Endémica de Chile","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"88",90,"Plantae","Liliopsida","Poaceae","Stipa sp.","","","N/A","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"RIO AYATAMA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.948832","-69.296289",3713,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"89",91,"Plantae","Magnoliopsida","Asteraceae","Baccharis scandens (Ruiz & Pav.) Pers.","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"90",92,"Plantae","Magnoliopsida","Asteraceae","Baccharis santelicis Phil. ssp. santelicis","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"91",93,"Plantae","Magnoliopsida","Loasaceae","Caiophora cirsiifolia C. Presl","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"92",94,"Plantae","Magnoliopsida","Asteraceae","Gnaphalium glandulosum Klatt","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"93",95,"Plantae","Magnoliopsida","Asteraceae","Erigeron andicola DC.","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"94",96,"Plantae","Magnoliopsida","Fabaceae","Adesmia spinosissima Meyen","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"95",97,"Plantae","Magnoliopsida","Asteraceae","Parastrephia lepidophylla (Wedd.) Cabrera","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"96",98,"Plantae","Polypodiopsida","Pteridaceae","Cheilanthes pruinata Kaulf.","","","Autóctona","LC","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:RCE (D.S 13/2013 MMA),iucnStatusRemarks:PREOCUPACIÓN MENOR (LC) (NOVENO PROCESO), RARA (Boletin 47 MNHN)"
"97",99,"Plantae","Magnoliopsida","Asteraceae","Senecio ctenophyllus Phil.","","","Endémica de Chile","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"98",100,"Plantae","Magnoliopsida","Asteraceae","Bidens andicola Kunth var. decomposita Kuntze","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"99",101,"Plantae","Magnoliopsida","Asteraceae","Chuquiraga spinosa Less. ssp. rotundifolia (Wedd.) C. Ezcurra","","","Autóctona","Sin clasificación","Observación/Colecta","AGUCH","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"100",102,"Plantae","Magnoliopsida","Asteraceae","Tagetes multiflora Kunth","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"101",103,"Plantae","Magnoliopsida","Cactaceae","Maihueniopsis boliviana (Salm-Dyck) R. Kiesling ssp. echinacea (F. Ritter) Faúndez & R. Kiesling","","","Autóctona","LC","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:RCE (D.S 19/2012 MMA),iucnStatusRemarks:PREOCUPACION MENOR (LC) (OCTAVO PROCESO), RARA (Boletin 47 MNHN)"
"102",104,"Plantae","Liliopsida","Poaceae","Stipa vaginata Phil.","","","Autóctona","Sin clasificación","Observación","","Luis Faundez-Rodrigo Flores- Aira Faundez","2012",12,24,"CHALLA"," ","Arica","de Arica y Parinacota","Camarones","GPS","-18.938792","-69.295654",3550,"","WGS 1984","19 Sur","","Estudio de la biodiversidad de Arica y Parinacota","iucnStatus:,iucnStatusRemarks:Sin clasificación"
